Move In,In Time,Move Out,Out Time,Stay Duration
466,2025-06-11 05:18,466,2025-06-11 05:18,1.86
467,2025-06-11 05:20,467,2025-06-11 05:20,1.99
468,2025-06-11 05:20,468,2025-06-11 05:20,4.9
469,2025-06-11 05:21,469,2025-06-11 05:21,4.28
470,2025-06-11 05:22,470,2025-06-11 05:22,4.19
471,2025-06-11 05:22,471,2025-06-11 05:22,3.3
472,2025-06-11 05:23,472,2025-06-11 05:23,2.16
473,2025-06-11 05:23,473,2025-06-11 05:23,3.1
474,2025-06-11 05:23,474,2025-06-11 05:23,3.37
475,2025-06-11 05:25,475,2025-06-11 05:25,4.33
476,2025-06-11 05:25,476,2025-06-11 05:25,3.57
477,2025-06-11 05:25,477,2025-06-11 05:25,3.16
478,2025-06-11 05:27,478,2025-06-11 05:27,1.29
479,2025-06-11 05:28,479,2025-06-11 05:28,2.62
480,2025-06-11 05:30,480,2025-06-11 05:30,3.63
481,2025-06-11 05:31,481,2025-06-11 05:31,4.61
482,2025-06-11 05:32,482,2025-06-11 05:32,1.56
483,2025-06-11 05:33,483,2025-06-11 05:33,1.32
484,2025-06-11 05:33,484,2025-06-11 05:33,2.14
485,2025-06-11 05:33,485,2025-06-11 05:33,2.92
486,2025-06-11 05:34,486,2025-06-11 05:34,1.17
487,2025-06-11 05:34,487,2025-06-11 05:34,4.67
488,2025-06-11 05:34,488,2025-06-11 05:34,3.31
489,2025-06-11 05:37,489,2025-06-11 05:37,1.31
490,2025-06-11 05:37,490,2025-06-11 05:37,1.04
491,2025-06-11 05:38,491,2025-06-11 05:38,2.74
492,2025-06-11 05:39,492,2025-06-11 05:39,4.73
493,2025-06-11 05:40,493,2025-06-11 05:40,4.97
494,2025-06-11 05:40,494,2025-06-11 05:40,1.04
495,2025-06-11 05:41,495,2025-06-11 05:41,1.66
496,2025-06-11 05:41,496,2025-06-11 05:41,1.64
497,2025-06-11 05:42,497,2025-06-11 05:42,3.12
498,2025-06-11 05:44,498,2025-06-11 05:44,4.57
499,2025-06-11 05:44,499,2025-06-11 05:44,2.14
500,2025-06-11 05:46,500,2025-06-11 05:46,4.41
501,2025-06-11 05:46,501,2025-06-11 05:46,3.99
502,2025-06-11 05:46,502,2025-06-11 05:46,2.69
503,2025-06-11 05:47,503,2025-06-11 05:47,2.3
504,2025-06-11 05:47,504,2025-06-11 05:47,3.99
505,2025-06-11 05:49,505,2025-06-11 05:49,2.16
506,2025-06-11 05:51,506,2025-06-11 05:51,2.43
507,2025-06-11 05:53,507,2025-06-11 05:53,4.74
508,2025-06-11 05:53,508,2025-06-11 05:53,1.02
509,2025-06-11 05:54,509,2025-06-11 05:54,3.98
510,2025-06-11 05:54,510,2025-06-11 05:54,4.98
511,2025-06-11 05:54,511,2025-06-11 05:54,2.69
512,2025-06-11 05:55,512,2025-06-11 05:55,4.26
513,2025-06-11 05:55,513,2025-06-11 05:55,3.01
514,2025-06-11 05:56,514,2025-06-11 05:56,4.69
515,2025-06-11 05:56,515,2025-06-11 05:56,2.39
516,2025-06-11 05:57,516,2025-06-11 05:57,1.46
517,2025-06-11 05:57,517,2025-06-11 05:57,2.02
518,2025-06-11 05:58,518,2025-06-11 05:58,1.63
519,2025-06-11 05:58,519,2025-06-11 05:58,2.79
520,2025-06-11 06:00,520,2025-06-11 06:00,1.07
521,2025-06-11 06:00,521,2025-06-11 06:00,1.17
522,2025-06-11 06:00,522,2025-06-11 06:00,2.71
523,2025-06-11 06:01,523,2025-06-11 06:01,2.21
524,2025-06-11 06:01,524,2025-06-11 06:01,3.55
525,2025-06-11 06:01,525,2025-06-11 06:01,2.68
526,2025-06-11 06:02,526,2025-06-11 06:02,1.25
527,2025-06-11 06:02,527,2025-06-11 06:02,1.44
528,2025-06-11 06:03,528,2025-06-11 06:03,4.59
529,2025-06-11 06:04,529,2025-06-11 06:04,4.59
530,2025-06-11 06:04,530,2025-06-11 06:04,3.75
531,2025-06-11 06:05,531,2025-06-11 06:05,2.01
532,2025-06-11 06:05,532,2025-06-11 06:05,1.85
533,2025-06-11 06:07,533,2025-06-11 06:07,3.55
534,2025-06-11 06:07,534,2025-06-11 06:07,2.67
535,2025-06-11 06:08,535,2025-06-11 06:08,3.54
536,2025-06-11 06:08,536,2025-06-11 06:08,2.58
537,2025-06-11 06:08,537,2025-06-11 06:08,1.12
538,2025-06-11 06:09,538,2025-06-11 06:09,4.62
539,2025-06-11 06:09,539,2025-06-11 06:09,1.8
540,2025-06-11 06:09,540,2025-06-11 06:09,1.81
541,2025-06-11 06:10,541,2025-06-11 06:10,4.44
542,2025-06-11 06:11,542,2025-06-11 06:11,1.21
543,2025-06-11 06:11,543,2025-06-11 06:11,1.25
544,2025-06-11 06:12,544,2025-06-11 06:12,2.2
545,2025-06-11 06:14,545,2025-06-11 06:14,1.86
546,2025-06-11 06:14,546,2025-06-11 06:14,4.62
547,2025-06-11 06:14,547,2025-06-11 06:14,3.3
548,2025-06-11 06:16,548,2025-06-11 06:16,4.26
549,2025-06-11 06:16,549,2025-06-11 06:16,4.86
550,2025-06-11 06:16,550,2025-06-11 06:16,2.26
551,2025-06-11 06:18,551,2025-06-11 06:18,4.06
552,2025-06-11 06:18,552,2025-06-11 06:18,2.55
553,2025-06-11 06:18,553,2025-06-11 06:18,4.64
554,2025-06-11 06:20,554,2025-06-11 06:20,3.45
555,2025-06-11 06:20,555,2025-06-11 06:20,4.75
556,2025-06-11 06:21,556,2025-06-11 06:21,2.7
557,2025-06-11 06:21,557,2025-06-11 06:21,4.62
558,2025-06-11 06:23,558,2025-06-11 06:23,1.84
559,2025-06-11 06:23,559,2025-06-11 06:23,1.25
560,2025-06-11 06:23,560,2025-06-11 06:23,3.11
561,2025-06-11 06:25,561,2025-06-11 06:25,3.96
562,2025-06-11 06:25,562,2025-06-11 06:25,4.08
563,2025-06-11 06:26,563,2025-06-11 06:26,1.53
564,2025-06-11 06:26,564,2025-06-11 06:26,3.41
565,2025-06-11 06:27,565,2025-06-11 06:27,4.32
566,2025-06-11 06:27,566,2025-06-11 06:27,2.32
567,2025-06-11 06:27,567,2025-06-11 06:27,2.46
568,2025-06-11 06:28,568,2025-06-11 06:28,4.76
569,2025-06-11 06:29,569,2025-06-11 06:29,1.65
570,2025-06-11 06:29,570,2025-06-11 06:29,3.46
571,2025-06-11 06:30,571,2025-06-11 06:30,1.26
572,2025-06-11 06:30,572,2025-06-11 06:30,2.12
573,2025-06-11 06:30,573,2025-06-11 06:30,2.13
574,2025-06-11 06:32,574,2025-06-11 06:32,1.64
575,2025-06-11 06:32,575,2025-06-11 06:32,3.83
576,2025-06-11 06:32,576,2025-06-11 06:32,3.36
577,2025-06-11 06:34,577,2025-06-11 06:34,3.1
578,2025-06-11 06:35,578,2025-06-11 06:35,3.59
579,2025-06-11 06:36,579,2025-06-11 06:36,1.67
580,2025-06-11 06:36,580,2025-06-11 06:36,4.26
581,2025-06-11 06:37,581,2025-06-11 06:37,1.6
582,2025-06-11 06:37,582,2025-06-11 06:37,2.08
583,2025-06-11 06:37,583,2025-06-11 06:37,2.9
584,2025-06-11 06:38,584,2025-06-11 06:38,1.36
585,2025-06-11 06:38,585,2025-06-11 06:38,1.96
586,2025-06-11 06:39,586,2025-06-11 06:39,1.92
587,2025-06-11 06:40,587,2025-06-11 06:40,1.38
588,2025-06-11 06:40,588,2025-06-11 06:40,2.4
589,2025-06-11 06:40,589,2025-06-11 06:40,2.95
590,2025-06-11 06:41,590,2025-06-11 06:41,3.03
591,2025-06-11 06:41,591,2025-06-11 06:41,1.1
592,2025-06-11 06:42,592,2025-06-11 06:42,1.33
593,2025-06-11 06:42,593,2025-06-11 06:42,2.88
594,2025-06-11 06:42,594,2025-06-11 06:42,2.18
595,2025-06-11 06:43,595,2025-06-11 06:43,3.81
596,2025-06-11 06:44,596,2025-06-11 06:44,1.51
597,2025-06-11 06:44,597,2025-06-11 06:44,1.67
598,2025-06-11 06:45,598,2025-06-11 06:45,1.87
599,2025-06-11 06:45,599,2025-06-11 06:45,1.44
600,2025-06-11 06:46,600,2025-06-11 06:46,1.56
601,2025-06-11 06:48,601,2025-06-11 06:48,3.15
602,2025-06-11 06:49,602,2025-06-11 06:49,2.74
603,2025-06-11 06:49,603,2025-06-11 06:49,2.38
604,2025-06-11 06:49,604,2025-06-11 06:49,4.15
605,2025-06-11 06:51,605,2025-06-11 06:51,4.33
606,2025-06-11 06:51,606,2025-06-11 06:51,4.95
607,2025-06-11 06:53,607,2025-06-11 06:53,2.19
608,2025-06-11 06:54,608,2025-06-11 06:54,4.37
609,2025-06-11 06:54,609,2025-06-11 06:54,4.57
610,2025-06-11 06:54,610,2025-06-11 06:54,2.3
611,2025-06-11 06:55,611,2025-06-11 06:55,3.7
612,2025-06-11 06:55,612,2025-06-11 06:55,2.81
613,2025-06-11 06:56,613,2025-06-11 06:56,4.75
614,2025-06-11 06:56,614,2025-06-11 06:56,3.83
615,2025-06-11 06:59,615,2025-06-11 06:59,4.36
616,2025-06-11 06:59,616,2025-06-11 06:59,3.69
617,2025-06-11 07:00,617,2025-06-11 07:00,3.98
618,2025-06-11 07:00,618,2025-06-11 07:00,1.63
619,2025-06-11 07:02,619,2025-06-11 07:02,2.14
620,2025-06-11 07:02,620,2025-06-11 07:02,3.53
621,2025-06-11 07:06,621,2025-06-11 07:06,4.05
622,2025-06-11 07:07,622,2025-06-11 07:07,3.64
623,2025-06-11 07:07,623,2025-06-11 07:07,2.63
624,2025-06-11 07:07,624,2025-06-11 07:07,3.77
625,2025-06-11 07:08,625,2025-06-11 07:08,3.73
626,2025-06-11 07:08,626,2025-06-11 07:08,4.94
627,2025-06-11 07:11,627,2025-06-11 07:11,2.18
628,2025-06-11 07:11,628,2025-06-11 07:11,2.47
629,2025-06-11 07:12,629,2025-06-11 07:12,1.0
630,2025-06-11 07:12,630,2025-06-11 07:12,1.07
631,2025-06-11 07:12,631,2025-06-11 07:12,2.87
632,2025-06-11 07:13,632,2025-06-11 07:13,3.0
633,2025-06-11 07:13,633,2025-06-11 07:13,1.36
634,2025-06-11 07:18,634,2025-06-11 07:18,3.03
635,2025-06-11 07:18,635,2025-06-11 07:18,4.65
636,2025-06-11 07:18,636,2025-06-11 07:18,3.59
637,2025-06-11 07:20,637,2025-06-11 07:20,3.21
638,2025-06-11 07:23,638,2025-06-11 07:23,1.61
639,2025-06-11 07:23,639,2025-06-11 07:23,1.52
640,2025-06-11 07:25,640,2025-06-11 07:25,1.89
641,2025-06-11 07:26,641,2025-06-11 07:26,3.6
642,2025-06-11 07:26,642,2025-06-11 07:26,3.84
643,2025-06-11 07:28,643,2025-06-11 07:28,3.62
644,2025-06-11 07:28,644,2025-06-11 07:28,3.74
645,2025-06-11 07:28,645,2025-06-11 07:28,2.15
646,2025-06-11 07:31,646,2025-06-11 07:31,1.39
647,2025-06-11 07:31,647,2025-06-11 07:31,2.04
648,2025-06-11 07:32,648,2025-06-11 07:32,3.78
649,2025-06-11 07:32,649,2025-06-11 07:32,3.88
650,2025-06-11 07:34,650,2025-06-11 07:34,2.2
651,2025-06-11 07:34,651,2025-06-11 07:34,1.64
652,2025-06-11 07:34,652,2025-06-11 07:34,3.58
653,2025-06-11 07:35,653,2025-06-11 07:35,2.82
654,2025-06-11 07:35,654,2025-06-11 07:35,2.15
655,2025-06-11 07:37,655,2025-06-11 07:37,3.56
656,2025-06-11 07:39,656,2025-06-11 07:39,2.38
657,2025-06-11 07:40,657,2025-06-11 07:40,3.22
658,2025-06-11 07:40,658,2025-06-11 07:40,4.87
659,2025-06-11 07:40,659,2025-06-11 07:40,1.03
660,2025-06-11 07:41,660,2025-06-11 07:41,3.74
661,2025-06-11 07:41,661,2025-06-11 07:41,1.83
662,2025-06-11 07:41,662,2025-06-11 07:41,3.01
663,2025-06-11 07:42,663,2025-06-11 07:42,1.6
664,2025-06-11 07:42,664,2025-06-11 07:42,2.62
665,2025-06-11 07:42,665,2025-06-11 07:42,2.68
666,2025-06-11 07:43,666,2025-06-11 07:43,2.56
667,2025-06-11 07:43,667,2025-06-11 07:43,4.8
668,2025-06-11 07:43,668,2025-06-11 07:43,3.52
669,2025-06-11 07:45,669,2025-06-11 07:45,3.46
670,2025-06-11 07:46,670,2025-06-11 07:46,2.84
671,2025-06-11 07:47,671,2025-06-11 07:47,4.97
672,2025-06-11 07:47,672,2025-06-11 07:47,4.63
673,2025-06-11 07:47,673,2025-06-11 07:47,4.5
674,2025-06-11 07:48,674,2025-06-11 07:48,4.84
675,2025-06-11 07:49,675,2025-06-11 07:49,4.04
676,2025-06-11 07:49,676,2025-06-11 07:49,3.52
677,2025-06-11 07:50,677,2025-06-11 07:50,4.85
678,2025-06-11 07:50,678,2025-06-11 07:50,2.43
679,2025-06-11 07:53,679,2025-06-11 07:53,1.95
680,2025-06-11 07:53,680,2025-06-11 07:53,2.21
681,2025-06-11 07:53,681,2025-06-11 07:53,2.45
682,2025-06-11 07:54,682,2025-06-11 07:54,4.22
683,2025-06-11 07:54,683,2025-06-11 07:54,4.77
684,2025-06-11 07:55,684,2025-06-11 07:55,2.73
685,2025-06-11 07:55,685,2025-06-11 07:55,3.26
686,2025-06-11 07:58,686,2025-06-11 07:58,2.75
687,2025-06-11 07:58,687,2025-06-11 07:58,3.69
688,2025-06-11 07:58,688,2025-06-11 07:58,4.06
689,2025-06-11 07:59,689,2025-06-11 07:59,1.33
690,2025-06-11 07:59,690,2025-06-11 07:59,2.9
691,2025-06-11 07:59,691,2025-06-11 07:59,4.88
692,2025-06-11 08:00,692,2025-06-11 08:00,1.14
693,2025-06-11 08:00,693,2025-06-11 08:00,4.54
694,2025-06-11 08:00,694,2025-06-11 08:00,3.62
695,2025-06-11 08:03,695,2025-06-11 08:03,1.4
696,2025-06-11 08:04,696,2025-06-11 08:04,1.98
697,2025-06-11 08:04,697,2025-06-11 08:04,4.67
698,2025-06-11 08:04,698,2025-06-11 08:04,3.54
699,2025-06-11 08:05,699,2025-06-11 08:05,2.95
700,2025-06-11 08:05,700,2025-06-11 08:05,1.48
701,2025-06-11 08:05,701,2025-06-11 08:05,1.32
702,2025-06-11 08:06,702,2025-06-11 08:06,3.35
703,2025-06-11 08:06,703,2025-06-11 08:06,2.69
704,2025-06-11 08:06,704,2025-06-11 08:06,3.88
705,2025-06-11 08:07,705,2025-06-11 08:07,2.4
706,2025-06-11 08:08,706,2025-06-11 08:08,1.62
707,2025-06-11 08:09,707,2025-06-11 08:09,1.01
708,2025-06-11 08:09,708,2025-06-11 08:09,1.71
709,2025-06-11 08:09,709,2025-06-11 08:09,2.63
710,2025-06-11 08:10,710,2025-06-11 08:10,1.35
711,2025-06-11 08:10,711,2025-06-11 08:10,1.59
712,2025-06-11 08:10,712,2025-06-11 08:10,4.57
713,2025-06-11 08:12,713,2025-06-11 08:12,2.61
714,2025-06-11 08:12,714,2025-06-11 08:12,3.43
715,2025-06-11 08:12,715,2025-06-11 08:12,3.16
716,2025-06-11 08:13,716,2025-06-11 08:13,1.11
717,2025-06-11 08:13,717,2025-06-11 08:13,2.97
718,2025-06-11 08:13,718,2025-06-11 08:13,4.79
719,2025-06-11 08:15,719,2025-06-11 08:15,4.48
720,2025-06-11 08:15,720,2025-06-11 08:15,3.82
721,2025-06-11 08:16,721,2025-06-11 08:16,1.7
722,2025-06-11 08:16,722,2025-06-11 08:16,2.44
723,2025-06-11 08:18,723,2025-06-11 08:18,1.52
724,2025-06-11 08:18,724,2025-06-11 08:18,4.13
725,2025-06-11 08:19,725,2025-06-11 08:19,1.51
726,2025-06-11 08:19,726,2025-06-11 08:19,3.03
727,2025-06-11 08:19,727,2025-06-11 08:19,4.41
728,2025-06-11 08:20,728,2025-06-11 08:20,2.8
729,2025-06-11 08:20,729,2025-06-11 08:20,4.35
730,2025-06-11 08:20,730,2025-06-11 08:20,2.58
731,2025-06-11 08:21,731,2025-06-11 08:21,3.1
732,2025-06-11 08:21,732,2025-06-11 08:21,3.09
733,2025-06-11 08:23,733,2025-06-11 08:23,3.33
734,2025-06-11 08:23,734,2025-06-11 08:23,2.74
735,2025-06-11 08:23,735,2025-06-11 08:23,4.52
736,2025-06-11 08:25,736,2025-06-11 08:25,4.67
737,2025-06-11 08:27,737,2025-06-11 08:27,3.78
738,2025-06-11 08:28,738,2025-06-11 08:28,3.64
739,2025-06-11 08:28,739,2025-06-11 08:28,1.2
740,2025-06-11 08:28,740,2025-06-11 08:28,3.98
741,2025-06-11 08:30,741,2025-06-11 08:30,1.53
742,2025-06-11 08:30,742,2025-06-11 08:30,1.56
743,2025-06-11 08:30,743,2025-06-11 08:30,1.61
744,2025-06-11 08:31,744,2025-06-11 08:31,2.07
745,2025-06-11 08:35,745,2025-06-11 08:35,2.05
746,2025-06-11 08:36,746,2025-06-11 08:36,4.63
747,2025-06-11 08:36,747,2025-06-11 08:36,2.86
748,2025-06-11 08:36,748,2025-06-11 08:36,1.44
749,2025-06-11 08:37,749,2025-06-11 08:37,4.15
750,2025-06-11 08:38,750,2025-06-11 08:38,2.32
751,2025-06-11 08:38,751,2025-06-11 08:38,2.74
752,2025-06-11 08:39,752,2025-06-11 08:39,4.02
753,2025-06-11 08:39,753,2025-06-11 08:39,3.09
754,2025-06-11 08:39,754,2025-06-11 08:39,3.36
755,2025-06-11 08:40,755,2025-06-11 08:40,1.17
756,2025-06-11 08:40,756,2025-06-11 08:40,3.0
757,2025-06-11 08:40,757,2025-06-11 08:40,4.22
758,2025-06-11 08:42,758,2025-06-11 08:42,1.14
759,2025-06-11 08:44,759,2025-06-11 08:44,4.14
760,2025-06-11 08:44,760,2025-06-11 08:44,3.11
761,2025-06-11 08:44,761,2025-06-11 08:44,1.47
762,2025-06-11 08:45,762,2025-06-11 08:45,1.25
763,2025-06-11 08:45,763,2025-06-11 08:45,1.14
764,2025-06-11 08:46,764,2025-06-11 08:46,3.54
765,2025-06-11 08:47,765,2025-06-11 08:47,3.06
766,2025-06-11 08:49,766,2025-06-11 08:49,3.2
767,2025-06-11 08:49,767,2025-06-11 08:49,1.14
768,2025-06-11 08:49,768,2025-06-11 08:49,2.24
769,2025-06-11 08:50,769,2025-06-11 08:50,2.16
770,2025-06-11 08:50,770,2025-06-11 08:50,2.79
771,2025-06-11 08:50,771,2025-06-11 08:50,3.65
772,2025-06-11 08:51,772,2025-06-11 08:51,2.01
773,2025-06-11 08:51,773,2025-06-11 08:51,4.37
774,2025-06-11 08:52,774,2025-06-11 08:52,2.28
775,2025-06-11 08:53,775,2025-06-11 08:53,3.75
776,2025-06-11 08:54,776,2025-06-11 08:54,3.21
777,2025-06-11 08:56,777,2025-06-11 08:56,1.47
778,2025-06-11 08:56,778,2025-06-11 08:56,4.86
779,2025-06-11 08:57,779,2025-06-11 08:57,1.31
780,2025-06-11 08:57,780,2025-06-11 08:57,4.11
781,2025-06-11 08:57,781,2025-06-11 08:57,3.96
782,2025-06-11 08:58,782,2025-06-11 08:58,3.4
783,2025-06-11 08:58,783,2025-06-11 08:58,2.66
784,2025-06-11 08:59,784,2025-06-11 08:59,1.67
785,2025-06-11 08:59,785,2025-06-11 08:59,4.27
786,2025-06-11 08:59,786,2025-06-11 08:59,1.38
787,2025-06-11 09:00,787,2025-06-11 09:00,3.87
788,2025-06-11 09:00,788,2025-06-11 09:00,2.97
789,2025-06-11 09:02,789,2025-06-11 09:02,1.13
790,2025-06-11 09:02,790,2025-06-11 09:02,3.19
791,2025-06-11 09:03,791,2025-06-11 09:03,3.42
792,2025-06-11 09:05,792,2025-06-11 09:05,3.3
793,2025-06-11 09:05,793,2025-06-11 09:05,1.91
794,2025-06-11 09:05,794,2025-06-11 09:05,1.86
795,2025-06-11 09:08,795,2025-06-11 09:08,4.35
796,2025-06-11 09:08,796,2025-06-11 09:08,3.28
797,2025-06-11 09:08,797,2025-06-11 09:08,1.03
798,2025-06-11 09:09,798,2025-06-11 09:09,1.94
799,2025-06-11 09:10,799,2025-06-11 09:10,4.7
800,2025-06-11 09:11,800,2025-06-11 09:11,1.07
801,2025-06-11 09:11,801,2025-06-11 09:11,3.23
802,2025-06-11 09:11,802,2025-06-11 09:11,2.6
803,2025-06-11 09:12,803,2025-06-11 09:12,2.32
804,2025-06-11 09:13,804,2025-06-11 09:13,2.9
805,2025-06-11 09:15,805,2025-06-11 09:15,4.35
806,2025-06-11 09:15,806,2025-06-11 09:15,2.82
807,2025-06-11 09:15,807,2025-06-11 09:15,3.89
808,2025-06-11 09:16,808,2025-06-11 09:16,1.08
809,2025-06-11 09:17,809,2025-06-11 09:17,1.79
810,2025-06-11 09:17,810,2025-06-11 09:17,3.83
811,2025-06-11 09:17,811,2025-06-11 09:17,3.54
812,2025-06-11 09:18,812,2025-06-11 09:18,2.37
813,2025-06-11 09:19,813,2025-06-11 09:19,3.81
814,2025-06-11 09:19,814,2025-06-11 09:19,3.7
815,2025-06-11 09:19,815,2025-06-11 09:19,2.89
816,2025-06-11 09:20,816,2025-06-11 09:20,2.41
817,2025-06-11 09:20,817,2025-06-11 09:20,4.26
818,2025-06-11 09:21,818,2025-06-11 09:21,2.46
819,2025-06-11 09:21,819,2025-06-11 09:21,3.73
820,2025-06-11 09:22,820,2025-06-11 09:22,2.55
821,2025-06-11 09:22,821,2025-06-11 09:22,4.79
822,2025-06-11 09:24,822,2025-06-11 09:24,3.08
823,2025-06-11 09:24,823,2025-06-11 09:24,2.07
824,2025-06-11 09:25,824,2025-06-11 09:25,1.34
825,2025-06-11 09:25,825,2025-06-11 09:25,3.73
826,2025-06-11 09:26,826,2025-06-11 09:26,1.31
827,2025-06-11 09:26,827,2025-06-11 09:26,1.17
828,2025-06-11 09:26,828,2025-06-11 09:26,1.8
829,2025-06-11 09:27,829,2025-06-11 09:27,2.68
830,2025-06-11 09:27,830,2025-06-11 09:27,4.12
831,2025-06-11 09:28,831,2025-06-11 09:28,4.91
832,2025-06-11 09:30,832,2025-06-11 09:30,3.61
833,2025-06-11 09:30,833,2025-06-11 09:30,2.79
834,2025-06-11 09:31,834,2025-06-11 09:31,4.56
835,2025-06-11 09:31,835,2025-06-11 09:31,1.16
836,2025-06-11 09:31,836,2025-06-11 09:31,4.71
837,2025-06-11 09:32,837,2025-06-11 09:32,3.46
838,2025-06-11 09:32,838,2025-06-11 09:32,1.33
839,2025-06-11 09:32,839,2025-06-11 09:32,3.63
840,2025-06-11 09:33,840,2025-06-11 09:33,4.81
841,2025-06-11 09:33,841,2025-06-11 09:33,3.18
842,2025-06-11 09:34,842,2025-06-11 09:34,2.54
843,2025-06-11 09:34,843,2025-06-11 09:34,1.9
844,2025-06-11 09:34,844,2025-06-11 09:34,2.81
845,2025-06-11 09:35,845,2025-06-11 09:35,4.43
846,2025-06-11 09:36,846,2025-06-11 09:36,4.21
847,2025-06-11 09:38,847,2025-06-11 09:38,3.31
848,2025-06-11 09:40,848,2025-06-11 09:40,3.63
849,2025-06-11 09:41,849,2025-06-11 09:41,1.76
850,2025-06-11 09:42,850,2025-06-11 09:42,1.34
851,2025-06-11 09:42,851,2025-06-11 09:42,2.39
852,2025-06-11 09:42,852,2025-06-11 09:42,4.75
853,2025-06-11 09:43,853,2025-06-11 09:43,3.12
854,2025-06-11 09:43,854,2025-06-11 09:43,1.65
855,2025-06-11 09:45,855,2025-06-11 09:45,4.18
856,2025-06-11 09:46,856,2025-06-11 09:46,2.98
857,2025-06-11 09:46,857,2025-06-11 09:46,1.01
858,2025-06-11 09:46,858,2025-06-11 09:46,3.68
859,2025-06-11 09:47,859,2025-06-11 09:47,1.22
860,2025-06-11 09:47,860,2025-06-11 09:47,4.11
861,2025-06-11 09:48,861,2025-06-11 09:48,1.05
862,2025-06-11 09:48,862,2025-06-11 09:48,2.81
863,2025-06-11 09:48,863,2025-06-11 09:48,4.04
864,2025-06-11 09:49,864,2025-06-11 09:49,3.44
865,2025-06-11 09:49,865,2025-06-11 09:49,3.94
866,2025-06-11 09:50,866,2025-06-11 09:50,4.12
867,2025-06-11 09:50,867,2025-06-11 09:50,4.81
868,2025-06-11 09:51,868,2025-06-11 09:51,1.4
869,2025-06-11 09:51,869,2025-06-11 09:51,1.22
870,2025-06-11 09:51,870,2025-06-11 09:51,1.22
871,2025-06-11 09:52,871,2025-06-11 09:52,4.84
872,2025-06-11 09:53,872,2025-06-11 09:53,4.38
873,2025-06-11 09:53,873,2025-06-11 09:53,1.47
874,2025-06-11 09:54,874,2025-06-11 09:54,4.08
875,2025-06-11 09:54,875,2025-06-11 09:54,1.52
876,2025-06-11 09:54,876,2025-06-11 09:54,3.36
877,2025-06-11 09:55,877,2025-06-11 09:55,2.03
878,2025-06-11 09:55,878,2025-06-11 09:55,1.17
879,2025-06-11 09:55,879,2025-06-11 09:55,1.81
880,2025-06-11 09:56,880,2025-06-11 09:56,1.26
881,2025-06-11 09:56,881,2025-06-11 09:56,3.12
882,2025-06-11 09:56,882,2025-06-11 09:56,2.31
883,2025-06-11 09:58,883,2025-06-11 09:58,3.07
884,2025-06-11 09:58,884,2025-06-11 09:58,4.7
885,2025-06-11 09:58,885,2025-06-11 09:58,4.7
886,2025-06-11 09:59,886,2025-06-11 09:59,4.62
887,2025-06-11 09:59,887,2025-06-11 09:59,1.4
888,2025-06-11 09:59,888,2025-06-11 09:59,4.24
889,2025-06-11 10:00,889,2025-06-11 10:00,1.43
890,2025-06-11 10:01,890,2025-06-11 10:01,1.91
891,2025-06-11 10:01,891,2025-06-11 10:01,3.39
892,2025-06-11 10:02,892,2025-06-11 10:02,3.37
893,2025-06-11 10:02,893,2025-06-11 10:02,4.51
894,2025-06-11 10:03,894,2025-06-11 10:03,4.43
895,2025-06-11 10:03,895,2025-06-11 10:03,1.28
896,2025-06-11 10:04,896,2025-06-11 10:04,2.31
897,2025-06-11 10:05,897,2025-06-11 10:05,1.63
898,2025-06-11 10:05,898,2025-06-11 10:05,4.31
899,2025-06-11 10:05,899,2025-06-11 10:05,2.0
900,2025-06-11 10:06,900,2025-06-11 10:06,3.88
901,2025-06-11 10:06,901,2025-06-11 10:06,4.34
902,2025-06-11 10:06,902,2025-06-11 10:06,2.89
903,2025-06-11 10:12,903,2025-06-11 10:12,3.25
904,2025-06-11 10:13,904,2025-06-11 10:13,2.46
905,2025-06-11 10:13,905,2025-06-11 10:13,2.54
906,2025-06-11 10:14,906,2025-06-11 10:14,1.19
907,2025-06-11 10:14,907,2025-06-11 10:14,2.8
908,2025-06-11 10:15,908,2025-06-11 10:15,3.14
909,2025-06-11 10:15,909,2025-06-11 10:15,2.62
910,2025-06-11 10:15,910,2025-06-11 10:15,1.99
911,2025-06-11 10:16,911,2025-06-11 10:16,4.86
912,2025-06-11 10:16,912,2025-06-11 10:16,4.34
913,2025-06-11 10:16,913,2025-06-11 10:16,3.51
914,2025-06-11 10:17,914,2025-06-11 10:17,3.05
915,2025-06-11 10:17,915,2025-06-11 10:17,3.4
916,2025-06-11 10:17,916,2025-06-11 10:17,3.06
917,2025-06-11 10:18,917,2025-06-11 10:18,3.44
918,2025-06-11 10:18,918,2025-06-11 10:18,3.69
919,2025-06-11 10:18,919,2025-06-11 10:18,4.94
920,2025-06-11 10:20,920,2025-06-11 10:20,1.27
921,2025-06-11 10:20,921,2025-06-11 10:20,2.74
922,2025-06-11 10:20,922,2025-06-11 10:20,1.41
923,2025-06-11 10:21,923,2025-06-11 10:21,3.45
924,2025-06-11 10:21,924,2025-06-11 10:21,2.15
925,2025-06-11 10:21,925,2025-06-11 10:21,2.51
926,2025-06-11 10:22,926,2025-06-11 10:22,1.37
927,2025-06-11 10:22,927,2025-06-11 10:22,3.92
928,2025-06-11 10:23,928,2025-06-11 10:23,1.24
929,2025-06-11 10:23,929,2025-06-11 10:23,3.0
930,2025-06-11 10:24,930,2025-06-11 10:24,1.31
